image,species,individual_id,bbox,conf
fb6d05deefc5e9.jpg,melon_headed_whale,028e99c0140a,[[8 30 1083 677]],[0.8950]
fb6dd08c75a39b.jpg,blue_whale,9f4ceae77e7f,[[2959 132 3298 291]],[0.7488]
fb70aa5a37aba7.jpg,long_finned_pilot_whale,df1990265327,[[971 82 2979 1221]],[0.7546]
fb73f8d6aa3230.jpg,beluga,7a8863eb9227,[[858 129 1006 240]],[0.0151]
fb7419d454d4ca.jpg,beluga,e7ee6633ea69,[[55 112 748 424]],[0.0914]
fb75497a53689c.jpg,beluga,f3c484809ce8,[[681 157 1093 257]],[0.5520]
fb775e0905d388.jpg,bottlenose_dolphin,9e89f8e28807,[[1700 973 1993 1237]],[0.8449]
fb78a02ca22f2f.jpg,beluga,a9e4decdf37d,[[0 438 148 522]],[0.0036]
fb7a93a1ab9dd2.jpg,dusky_dolphin,15bdde39a7ed,[[1 13 237 283]],[0.9449]
fb7b1ee66e7f79.jpg,false_killer_whale,e527fa08772c,[[0 320 919 1003]],[0.8777]
fb7c7837368446.jpg,bottlenose_dolphin,8bc942512479,[[1427 658 1803 937]],[0.7878]
fb7ceba1321d1e.jpg,kiler_whale,5237b2a5ea5e,[[2137 950 2497 1237]],[0.8773]
fb7cfdac43e816.jpg,melon_headed_whale,7a2a6b5a37b4,[[725 632 1356 1006]],[0.8542]
fb7d21ed3fb416.jpg,kiler_whale,e875783a423b,[[1572 1277 1795 1469]],[0.8314]
fb7fa6fe04ee99.jpg,blue_whale,f132d19104ec,[[1123 38 1625 238]],[0.7066]
fb80ba58b02859.jpg,dusky_dolphin,eb562c47016f,[[42 43 604 398]],[0.7951]
fb8123af91cbad.jpg,kiler_whale,1f2ec9f8f1c9,[[537 986 1192 1666]],[0.8852]
fb8235637b36da.jpg,false_killer_whale,6cbfecf203a5,[[156 976 645 1252]],[0.8321]
fb838cbd49b0b6.jpg,bottlenose_dolpin,320751707094,[[110 110 1664 1275]],[0.7511]
fb84c342ab8526.jpg,beluga,5cdd8c0d46d9,[[77 33 115 55]],[0.0089]
fb85ad3fb7eb83.jpg,false_killer_whale,09e5817efe7f,[[154 17 536 261]],[0.8208]
fb8a045d82e4d9.jpg,melon_headed_whale,7ba43033c47c,[[10 23 851 578]],[0.8333]
fb8b0bd8e08adc.jpg,bottlenose_dolphin,b9907151f66e,[[1431 737 2021 1191]],[0.8779]
fb8b613e99785f.jpg,bottlenose_dolphin,ec1469b7e368,[[1787 966 2114 1264]],[0.8387]
fb8b79c65c33e0.jpg,brydes_whale,819261824ba4,[[2097 1045 2396 1303]],[0.8624]
fb8c38f8deae16.jpg,bottlenose_dolphin,57e6545ed9aa,[[1529 853 2263 1276]],[0.8323]
fb8c6336693d2e.jpg,humpback_whale,09edd011e1a6,[[1521 1238 1840 1367]],[0.5817]
fb8e1d127a0450.jpg,bottlenose_dolphin,1481c748d21e,[[1069 412 2921 1706]],[0.8686]
fb8f18d8438452.jpg,dusky_dolphin,5f813dd437a2,[[4 9 1007 824]],[0.9222]
fb910e18a3dacd.jpg,dusky_dolphin,ee1c96bbaa71,[[0 40 752 794]],[0.9395]
fb95884e25de2d.jpg,bottlenose_dolphin,af3a0e1bb796,[[1559 666 2006 982]],[0.8706]
fb962632dad73a.jpg,minke_whale,ca88903ae96e,[[1823 1012 2050 1289]],[0.7272]
fb9d12e8e6769d.jpg,dusky_dolphin,1153a17ff1fa,[[0 25 355 459]],[0.9371]
fb9ec0cf3658c3.jpg,dusky_dolphin,9b97bac97cb5,[[0 28 515 623]],[0.9525]
fb9f8ae4acd589.jpg,kiler_whale,166f6ff54853,[[822 753 1539 1544]],[0.8203]
fba15a06da30a6.jpg,bottlenose_dolphin,186d0f24c14a,[[1709 892 1990 1083]],[0.8366]
fba2e8dca9d75e.jpg,spinner_dolphin,ff527a697a1e,[[1097 59 2037 639]],[0.8696]
fba35d21685ff4.jpg,minke_whale,114207cab555,[[1726 1113 1868 1213]],[0.6219]
fba4b45582c62d.jpg,blue_whale,aed81cd91de4,[[866 31 1040 99]],[0.7327]
fba4d7552d6324.jpg,fin_whale,6642e34b23c8,[[1656 943 2009 1129]],[0.8137]
fba63669c515e4.jpg,spotted_dolphin,3d0b6e3c257e,[[388 436 1746 1698]],[0.8567]
fba6c65f73302d.jpg,false_killer_whale,4b9bc905af99,[[1487 956 2459 1753]],[0.7681]
fba7390f25e74d.jpg,cuviers_beaked_whale,8ae8ff1e71a9,[[1584 942 1803 1103]],[0.7714]
fba98091309697.jpg,gray_whale,e61cc94ed40f,[[2035 1045 2578 1204]],[0.0029]
fbae2cde7952d0.jpg,bottlenose_dolphin,bc1eb2241633,[[1500 745 2002 1141]],[0.8808]
fbafe0d1e34486.jpg,killer_whale,fa640a82cf29,[[312 75 831 438]],[0.8460]
fbb0761d381f39.jpg,humpback_whale,04760753a1ca,[[1436 1499 2075 1686]],[0.6871]
fbb4bd3b4fa175.jpg,humpback_whale,938b7e931166,[[895 1249 1419 1407]],[0.6925]
fbb6069def3471.jpg,beluga,cd59763c9687,[],[]
fbb94f9dd3078c.jpg,humpback_whale,dcf7498c8fc0,[[1555 32 2241 305]],[0.4536]
fbbab4158e965f.jpg,false_killer_whale,f7bb4f9a9d1a,[[1356 786 2219 1412]],[0.8518]
fbbbeda94e2589.jpg,false_killer_whale,2c6dd2efff3b,[[1930 1060 2327 1395]],[0.8040]
fbbcacc5c4fd16.jpg,dusky_dolphin,5f79fa8da766,[[0 23 955 904]],[0.9414]
fbbddca8d58f26.jpg,gray_whale,a2e4dcc14c5e,[[7 701 2249 2349]],[0.0607]
fbc29db30c5653.jpg,humpback_whale,4335626b1bbd,[[1562 1229 2180 1430]],[0.6984]
fbc4f6746b1f7f.jpg,bottlenose_dolpin,895ab3295310,[[166 87 1278 828]],[0.8037]
fbc6720a83b9d0.jpg,false_killer_whale,2342e3a79564,[[1782 789 2318 1116]],[0.8194]
fbc76f7b312e65.jpg,humpback_whale,031816fd9d9d,[[528 59 748 169]],[0.6066]
fbc9831e2449ec.jpg,spinner_dolphin,e4f46c3c6c56,[[498 4 1314 484]],[0.8807]
fbca450b96ce9a.jpg,humpback_whale,d29d4ea087d7,[[1610 567 3082 1256]],[0.6523]
fbcaf93b8c1c7a.jpg,beluga,f8d95c7b3fa6,[[69 66 413 204]],[0.0514]
fbcb20ebef3180.jpg,bottlenose_dolphin,364da68142b2,[[1460 813 1860 1083]],[0.8297]
fbcb2e5b06056b.jpg,beluga,ecfeed7990a2,[[512 102 770 160]],[0.3287]
fbcd23275c4e87.jpg,bottlenose_dolphin,1191a41ee0f4,[[1808 921 2125 1197]],[0.8652]
fbcd6e699d4768.jpg,blue_whale,cc227de6162c,[[610 72 964 229]],[0.6694]
fbcdf0d43dbf1c.jpg,humpback_whale,8e5253662392,[[1700 1292 2106 1424]],[0.6480]
fbcf2dca2b5082.jpg,beluga,1fa2ae0d3b95,[[498 47 628 84]],[0.0172]
fbd1c69ba322dc.jpg,humpback_whale,98995caaa0d3,[[681 506 914 564]],[0.6698]
fbd5083d0fcfae.jpg,humpback_whale,ac0ec0bd3317,[[1176 1002 2342 1364]],[0.7004]
fbd6e9136a13ec.jpg,humpback_whale,e4fbd6bac209,[[371 41 740 214]],[0.5041]
fbd9f94b6d76cc.jpg,humpback_whale,0e6b3121c07a,[[1434 966 1666 1246]],[0.5726]
fbdb75be38c9ab.jpg,dusky_dolphin,e5be62c39305,[[0 4 484 440]],[0.9489]
fbdd18bc2206a1.jpg,blue_whale,53c9b2f67ae4,[[959 77 1389 364]],[0.7017]
fbdd502a47a066.jpg,fin_whale,52a2c490b25a,[[326 83 634 317]],[0.7267]
fbddd9e04c6f33.jpg,humpback_whale,f0e953ca8f91,[[0 1363 174 1552]],[0.7647]
fbdf520c485e35.jpg,bottlenose_dolphin,136b6c84830f,[[1404 488 2087 1012]],[0.9129]
fbe0013ce4c8d4.jpg,blue_whale,53a4d0fa329e,[[845 179 1230 361]],[0.7025]
fbe27d002dd5a5.jpg,blue_whale,e99b5b647c88,[[759 55 1109 220]],[0.7051]
fbe3c8f3df2095.jpg,dusky_dolphin,6116c073ffc4,[[0 16 474 451]],[0.9342]
fbe5070c6831a3.jpg,humpback_whale,a981e2ebb3ce,[[1453 803 2070 1024]],[0.7180]
fbe562d4c6a866.jpg,spinner_dolphin,954f305be092,[[262 13 766 355]],[0.8931]
fbe75142a8f1c4.jpg,humpback_whale,39c50bb4cb13,[[2295 833 3544 1164]],[0.6234]
fbe7efe1189a03.jpg,blue_whale,4406ee590335,[[987 218 1276 354]],[0.6864]
fbe7f71fea3cbe.jpg,humpback_whale,34acb91127e8,[[1267 1105 1733 1301]],[0.7230]
fbe81f8e3eb8f2.jpg,beluga,d775f74a5917,[[1066 309 1528 469]],[0.1406]
fbe82bf9c110b3.jpg,gray_whale,dee47c1d7a0a,[[1297 72 1445 119]],[0.2531]
fbe88b1ff7f742.jpg,humpback_whale,ab47e56c2935,[[497 36 951 232]],[0.7514]
fbe96b63af7691.jpg,bottlenose_dolphin,ff86c4883496,[[1453 1170 1682 1306]],[0.7436]
fbe9cf8212d49f.jpg,dusky_dolphin,3429126ce1d9,[[0 0 265 263]],[0.9491]
fbea3179054b33.jpg,humpback_whale,19dc80dc55ce,[[1176 955 2163 1240]],[0.7206]
fbebe6f348154e.jpg,beluga,79c94459ece0,[[345 0 686 163]],[0.2750]
fbee94920c2f6c.jpg,bottlenose_dolphin,b11b2404c7e3,[[976 88 2282 940]],[0.8612]
fbef59e7c8918c.jpg,minke_whale,19fbb960f07d,[[1208 906 1587 1140]],[0.8116]
fbef8b18bdb0ea.jpg,bottlenose_dolphin,2efee119d786,[[1506 750 2054 1148]],[0.8671]
fbf111d355dd6e.jpg,killer_whale,c244bc7d661a,[[1604 666 2747 1629]],[0.8610]
fbf1de04d06d68.jpg,blue_whale,9514d35db605,[[1613 28 1942 158]],[0.7170]
fbf433ba8dac47.jpg,kiler_whale,5137800a3ef7,[[1369 730 1718 1196]],[0.7705]
fbf5743ee5ba00.jpg,dusky_dolphin,b371a166f412,[[0 0 219 252]],[0.9613]
fbf5cb217db910.jpg,gray_whale,e60178a4c756,[[3557 432 3599 572]],[0.0012]
fbf5fc023c7e95.jpg,bottlenose_dolpin,9af060502e72,[[147 58 1186 947]],[0.7295]
fbf66a6614368e.jpg,humpback_whale,a10c5f3ea231,[[134 264 288 306]],[0.7093]
fbf6db98cee76d.jpg,blue_whale,b38bd11ff3bc,[[2238 54 2859 297]],[0.7121]
fbfa3ebca7fd8b.jpg,bottlenose_dolphin,186d0f24c14a,[[1451 995 1958 1331]],[0.8369]
fbfa4981645993.jpg,beluga,7845337998d6,[[0 0 16 30]],[0.0083]
fbfb7aba4b1afc.jpg,bottlenose_dolphin,d849f0352e8c,[[1236 1321 1717 1584]],[0.8040]
fbfe3c0f708f9e.jpg,bottlenose_dolphin,0616562235a9,[[1374 710 2135 1310]],[0.8736]
fbffafff7fe9b6.jpg,beluga,35bc67b3b071,[[604 124 676 184]],[0.0195]
fc0020ff4b572c.jpg,spinner_dolphin,07b46bf01ed2,[[842 0 1581 499]],[0.8791]
fc00e66f5dbf17.jpg,bottlenose_dolphin,b9907151f66e,[[1624 697 1908 933]],[0.8627]
fc01a5e6b696db.jpg,dusky_dolphin,66bcd305cb30,[[0 3 157 139]],[0.9252]
fc02d590d25122.jpg,beluga,afb9b3978217,[[0 0 59 38]],[0.0085]
fc04be9f4fef79.jpg,bottlenose_dolphin,1a7b2e6781e4,[[1594 640 2158 975]],[0.8495]
fc080ee798e62d.jpg,false_killer_whale,783f357cf2f9,[[1365 1068 2348 1733]],[0.8628]
fc0832786836d5.jpg,melon_headed_whale,a3bfa98149c0,[[117 90 1236 783]],[0.7452]
fc0a61b545d2cf.jpg,humpback_whale,ab332f3cb5ef,[[894 419 1163 555]],[0.7692]
fc0b624a2a9207.jpg,dusky_dolphin,5936cc1a53d5,[[0 0 307 352]],[0.9651]
fc0f74363c09a9.jpg,beluga,1ed1a0ab468e,[[32 58 495 221]],[0.0191]
fc102defe996ee.jpg,dusky_dolphin,aaf8dbf35401,[[0 27 857 1069]],[0.9694]
fc1450edd0a630.jpg,humpback_whale,18efa8d0b472,[[1234 56 1876 218]],[0.6997]
fc1586b32b7c69.jpg,humpback_whale,8e5253662392,[[1563 677 2069 921]],[0.6604]
fc18aedf0eaabb.jpg,dusky_dolphin,75bac326bf0b,[[1 0 430 359]],[0.9219]
fc19102eea6831.jpg,blue_whale,790ade173cd3,[[1648 159 2070 370]],[0.7429]
fc193ab12a5956.jpg,dusky_dolphin,d5b68df58b66,[[0 2 361 307]],[0.9235]
fc19420192f034.jpg,bottlenose_dolphin,8b712d2a5313,[[1439 901 2184 1431]],[0.8782]
fc19e426bf96af.jpg,killer_whale,b267030bf51d,[[1385 34 2474 1769]],[0.6732]
fc1acf40001e83.jpg,humpback_whale,6a6fa3ec3810,[[155 59 410 196]],[0.6507]
fc1b28b7a70e95.jpg,bottlenose_dolphin,ffbb4e585ff2,[[1510 798 1895 1240]],[0.8419]
fc1d6f2eb1fde7.jpg,bottlenose_dolphin,778419da2957,[[1373 572 2310 1278]],[0.8645]
fc1f637af856e5.jpg,bottlenose_dolphin,77410a623426,[[1208 453 2181 1235]],[0.8829]
fc2495bb1c680e.jpg,humpback_whale,d12e866a4fe0,[[1225 1117 1650 1238]],[0.4249]
fc249de0879f57.jpg,pilot_whale,7a778bda667d,[[421 430 839 722]],[0.7733]
fc28f46f5e0bc0.jpg,blue_whale,3d22ed7faca7,[[2981 136 3505 361]],[0.7106]
fc28f7ba5e7fdf.jpg,dusky_dolphin,668f945cfd51,[[0 2 585 641]],[0.9625]
fc2af7d8d6864b.jpg,short_finned_pilot_whale,3c530b0e340c,[[238 16 1058 524]],[0.8470]
fc2cac1c6b25c3.jpg,bottlenose_dolphin,4b228615a4b1,[[1532 908 1925 1244]],[0.8663]
fc2ce498a7ed09.jpg,bottlenose_dolphin,304836bdb4d3,[[125 41 543 293]],[0.8843]
fc2d3bf9ce0273.jpg,bottlenose_dolphin,281504409737,[[1638 732 2042 1100]],[0.8395]
fc2fe6628209c3.jpg,fin_whale,5223f127eec1,[[2477 906 2797 1127]],[0.8166]
fc3099e6bead73.jpg,fin_whale,162420404da3,[[1912 1243 2301 1484]],[0.7716]
fc30c449034fea.jpg,blue_whale,01b50202ba7b,[[2457 27 2837 177]],[0.7535]
fc34ba9d033231.jpg,bottlenose_dolphin,a45625e2e634,[[1609 906 2218 1430]],[0.8821]
fc34c4c33f7758.jpg,fin_whale,03880e5855cc,[[1975 1335 2165 1487]],[0.7419]
fc35d8f946e3e1.jpg,bottlenose_dolphin,0e4660baf3f1,[[1353 1032 1638 1273]],[0.8117]
fc35ed9d6ed220.jpg,spinner_dolphin,823b0d6bf3d6,[[80 17 744 524]],[0.7507]
fc364496ee948c.jpg,blue_whale,bdc904675688,[[711 80 864 191]],[0.7512]
fc36698e70221f.jpg,humpback_whale,8fa21467a753,[[942 761 1183 845]],[0.7078]
fc3691ec9f26e7.jpg,spinner_dolphin,31a588baa584,[[742 23 1291 378]],[0.8659]
fc36c9557d4dc6.jpg,fin_whale,6c06847d81e4,[[1962 466 2162 581]],[0.7223]
fc371d880c2ab8.jpg,humpback_whale,330ea88dbca8,[[695 135 1098 273]],[0.7981]
fc377dd040e179.jpg,bottlenose_dolphin,b54c1f8df53f,[[1442 831 1753 1099]],[0.8455]
fc3940907c4b9b.jpg,dusky_dolphin,7d0a9d2d129a,[[1 55 655 714]],[0.9115]
fc39fec0da09f8.jpg,humpback_whale,3c3d3a11b84d,[[1762 610 2323 817]],[0.7006]
fc3bc6f74e7c13.jpg,beluga,b8d394df1a88,[[0 1145 152 1245]],[0.0291]
fc3c463c2c3508.jpg,beluga,dba7814e290b,[[534 32 753 96]],[0.0014]
fc3d5b84d35201.jpg,bottlenose_dolphin,1ae5c5a035b5,[[1804 952 2126 1221]],[0.8759]
fc3fba27f157f8.jpg,bottlenose_dolphin,956562ff2888,[[1240 638 1928 1206]],[0.9072]
fc4209df97b1ef.jpg,humpback_whale,414c7f37dee0,[[1532 766 2301 1088]],[0.7079]
fc42b4c027e16e.jpg,bottlenose_dolphin,c171b020c8c7,[[721 866 2148 1823]],[0.8691]
fc43dcacae3227.jpg,white_sided_dolphin,4638f1917744,[[2168 925 2582 1203]],[0.8206]
fc43e9da92a67a.jpg,spotted_dolphin,8677cf96ae79,[[259 188 404 327]],[0.8473]
fc48dc024ea9e4.jpg,kiler_whale,7802572ae496,[[1655 786 2024 1140]],[0.8370]
fc49ab1c7ce8f9.jpg,humpback_whale,938b7e931166,[[1036 1106 1394 1219]],[0.6843]
fc4d5a32794454.jpg,minke_whale,00910d945043,[[1919 1018 2201 1232]],[0.8275]
fc4e4a4b420672.jpg,gray_whale,fc0f7c162cc0,[[2474 1240 2628 1288]],[0.0020]
fc55728208d315.jpg,minke_whale,37c7aba965a5,[[1359 994 1764 1264]],[0.7926]
fc55d004bdc2da.jpg,bottlenose_dolphin,2aa3e856e46e,[[1026 859 1500 1164]],[0.7952]
fc579aa441d968.jpg,beluga,2caa33bcd020,[[0 220 22 277]],[0.0028]
fc58f4d9aab52a.jpg,bottlenose_dolphin,480677e8cf20,[[1419 817 1752 1172]],[0.7613]
fc595f8056921c.jpg,bottlenose_dolpin,0b86d461c65e,[[17 51 1596 1120]],[0.8810]
fc5b618de59e62.jpg,beluga,1c969980fae4,[[666 135 917 196]],[0.5840]
fc5bf0cbab375f.jpg,false_killer_whale,07a477b6a091,[[1382 256 2647 1024]],[0.8523]
fc5c87775f3197.jpg,false_killer_whale,b123e4a7c182,[[690 196 1368 663]],[0.8306]
fc60cf2b1618ae.jpg,kiler_whale,5eb42bb51e7f,[[1740 540 2159 1001]],[0.8104]
fc61c7ad414d48.jpg,fin_whale,32d3b30b473f,[[1544 1291 1714 1372]],[0.6057]
fc65485f0562da.jpg,blue_whale,f597770155bc,[[2355 66 2932 346]],[0.6895]
fc6553604006e5.jpg,beluga,4f87f855216a,[[806 48 1080 102]],[0.3785]
fc668cbb87fa10.jpg,commersons_dolphin,d02e5d0a454b,[[476 160 2368 1100]],[0.8110]
fc6800d8ba57d6.jpg,minke_whale,d18fa52700b2,[[1825 1894 2002 1993]],[0.6757]
fc697fabc5751b.jpg,spinner_dolphin,2fe1a60736b7,[[84 9 707 425]],[0.8300]
fc69a17099da42.jpg,false_killer_whale,51a5929d3acb,[[1334 712 2079 1192]],[0.8336]
fc6ac3c8f14869.jpg,spinner_dolphin,4358915305fb,[[692 3 1196 269]],[0.8070]
fc6af91a811b6d.jpg,blue_whale,b9fb92324fa1,[[887 30 1171 205]],[0.6986]
fc6b7e325171b6.jpg,bottlenose_dolphin,4ddb2eeb5efb,[[1209 645 1961 1258]],[0.8576]
fc6d1c71b5b870.jpg,false_killer_whale,bfb74132d1db,[[1162 511 1949 1069]],[0.8756]
fc6ef6c02784f6.jpg,humpback_whale,031816fd9d9d,[[458 84 848 215]],[0.2412]
fc7039af6bd6cb.jpg,bottlenose_dolpin,d39d8d336468,[[119 151 1616 947]],[0.8379]
fc7070014af7b8.jpg,humpback_whale,1beb96455184,[[1119 855 1682 1127]],[0.7158]
fc70f4319d4e0c.jpg,humpback_whale,8405bdb5e367,[[1677 1124 2280 1397]],[0.7235]
fc716fe69a8ecf.jpg,bottlenose_dolphin,956562ff2888,[[1599 960 1887 1190]],[0.8608]
fc7201e3241828.jpg,fin_whale,a5aa0531103a,[[1371 56 1866 381]],[0.8347]
fc721d394d611f.jpg,gray_whale,69d7ba3ee8f3,[[1176 1120 1662 1291]],[0.3216]
fc7340e450ce17.jpg,beluga,5fc809d9e819,[[617 71 1060 196]],[0.1043]
fc73bb7ad05f63.jpg,bottlenose_dolphin,e69d5f9f8d1e,[[1245 598 2075 1141]],[0.8616]
fc74f8152850c1.jpg,dusky_dolphin,e2c2e72f9725,[[9 33 1445 1273]],[0.8927]
fc754bd37bd30c.jpg,blue_whale,f9e7111478dc,[[2050 86 2474 259]],[0.6254]
fc75e3f8d4566a.jpg,bottlenose_dolphin,445270d9ad52,[[1147 408 1885 1040]],[0.8625]
fc769209af8ca4.jpg,beluga,906fd8ff812c,[[1619 55 1778 185]],[0.1411]
fc78c1ef07dc6f.jpg,beluga,93fa5907602c,[[0 55 26 154]],[0.1178]
fc7c70fec8fc08.jpg,bottlenose_dolphin,d2eff394100e,[[1472 779 1838 1020]],[0.8225]
fc7cc119deb89b.jpg,humpback_whale,3c346fc4a109,[[828 749 1291 979]],[0.7430]
fc7eccfe386ecc.jpg,bottlenose_dolphin,8bc942512479,[[1480 724 2191 1243]],[0.8879]
fc7ee81d77db53.jpg,common_dolphin,15b7d08184ca,[[2044 1198 2646 1683]],[0.8878]
fc7f0c0ba7ec84.jpg,humpback_whale,5da95809a5a3,[[768 382 857 435]],[0.5746]
fc7f4ae8f6c45c.jpg,bottlenose_dolphin,7485701415cd,[[1066 456 2079 1335]],[0.8393]
fc807d8a27f426.jpg,false_killer_whale,ce873781a2c4,[[349 105 1585 859]],[0.8658]
fc840e5d4df58f.jpg,pantropic_spotted_dolphin,a24941c8a530,[[175 57 522 287]],[0.8645]
fc843c4524e9ac.jpg,southern_right_whale,6b25f78889fa,[[998 954 1475 1105]],[0.0943]
fc854b78e6e058.jpg,kiler_whale,72e1ca511933,[[819 903 1189 1325]],[0.8434]
fc86c3f4cc9a8a.jpg,humpback_whale,ae4343270756,[[43 54 359 169]],[0.7575]
fc874aacbe34d3.jpg,bottlenose_dolphin,480677e8cf20,[[1627 266 2636 928]],[0.8466]
fc87586c415a27.jpg,bottlenose_dolphin,c27db73f0e3b,[[1544 768 2079 1242]],[0.8630]
fc88c2b6194774.jpg,kiler_whale,589bc50dee58,[[1146 883 1682 1441]],[0.8369]
fc8a6ef89527cb.jpg,bottlenose_dolphin,d15c6ea7adf0,[[1532 962 1767 1196]],[0.8707]
fc8a7a99f7a650.jpg,false_killer_whale,9ab8c57f10bc,[[7 0 1915 1394]],[0.8855]
fc8b905cd4ce4a.jpg,bottlenose_dolphin,0e4660baf3f1,[[1410 573 2058 1100]],[0.8915]
fc8c5b8e38913d.jpg,blue_whale,ec0e25afdac0,[[2743 46 3104 202]],[0.6939]
fc8c9913f9d5e5.jpg,melon_headed_whale,30a172d6808f,[[35 135 1081 754]],[0.8167]
fc8d93f868b715.jpg,beluga,52e8a379f847,[[327 16 513 51]],[0.3779]
fc8f27cad91570.jpg,beluga,617368452785,[[80 3 186 32]],[0.1098]
fc8ff40593d150.jpg,blue_whale,d03f0c788cfb,[[1663 24 2104 204]],[0.5793]
fc90c358eefdb4.jpg,humpback_whale,e4f75fdb4c66,[[1484 1325 2105 1523]],[0.6819]
fc919e9546a69a.jpg,blue_whale,c95b28876ebe,[[2316 41 2844 294]],[0.7100]
fc9317f8217837.jpg,bottlenose_dolphin,0b2973489685,[[1310 716 1665 1066]],[0.8255]
fc945fc472f118.jpg,blue_whale,754ab5725324,[[2838 32 3207 176]],[0.2934]
fc971bdf3e88ef.jpg,killer_whale,3ca8fe39e601,[[1184 403 2059 1261]],[0.8032]
fc9786de9ed817.jpg,false_killer_whale,7a890f4d5842,[[2426 729 2913 1090]],[0.8409]
fc97fed90562b4.jpg,humpback_whale,d9e039bb3444,[[1280 1149 2374 1675]],[0.7217]
fc98458c9b6569.jpg,humpback_whale,c93996835aa8,[[1704 1095 2126 1257]],[0.6958]
fc9b63fa93e2d9.jpg,humpback_whale,a9f2a7ab34b8,[[1747 544 2396 850]],[0.5497]
fc9ef196a02452.jpg,humpback_whale,f82eab6daa3b,[[1687 996 2120 1152]],[0.7539]
fca10754a55f09.jpg,spotted_dolphin,1f1913e886bb,[[861 184 1362 555]],[0.8516]
fca132c4c6c076.jpg,spinner_dolphin,58aacbab1990,[[270 258 1061 739]],[0.8392]
fca159b3e1d6fe.jpg,pantropic_spotted_dolphin,fbcce908fbf5,[[260 62 506 194]],[0.8317]
fca15f8c92baa3.jpg,bottlenose_dolphin,a5a4dc77bb63,[[1459 832 1988 1278]],[0.8428]
fca217918a94f5.jpg,beluga,7593d2aee842,[[1391 929 1723 1045]],[0.0277]
fca25e8c8f4db6.jpg,beluga,5fc809d9e819,[[122 151 166 204]],[0.0070]
fca53e45c649d7.jpg,minke_whale,37c7aba965a5,[[1573 951 1759 1062]],[0.7637]
fca75d7f335ac1.jpg,bottlenose_dolphin,886086dd8462,[[1604 431 2341 990]],[0.8901]
fca8ac475f3343.jpg,bottlenose_dolphin,ad981a124bbd,[[1384 633 2317 1207]],[0.8950]
fcac50864c4840.jpg,melon_headed_whale,81f178971287,[[1346 541 2203 1092]],[0.8920]
fcaeb7e152e672.jpg,bottlenose_dolphin,208b91b1ca2b,[[1833 1185 2119 1441]],[0.8672]
fcb00fd3c6787e.jpg,minke_whale,b11965ae878f,[[1963 1114 2163 1252]],[0.8068]
fcb0c62bf055e1.jpg,bottlenose_dolphin,15d96d5d42c2,[[371 308 1728 1220]],[0.8783]
fcb0e1e46434a7.jpg,bottlenose_dolphin,5c356e852080,[[1248 868 2282 1602]],[0.8392]
fcb1583a135261.jpg,beluga,2e268c8dbd31,[[216 16 524 79]],[0.0023]
fcb1f3d974c14c.jpg,humpback_whale,290f46e5130c,[[1756 1457 2108 1597]],[0.7130]
fcb228b264d1af.jpg,spotted_dolphin,200237ebc090,[[804 173 1800 1010]],[0.8332]
fcb5631bbe2dc1.jpg,gray_whale,f053d139a5a1,[[394 1687 504 1761]],[0.1948]
fcb62018a3bb1d.jpg,common_dolphin,15fdd1cef72a,[[1805 733 2269 1064]],[0.8686]
fcb96331e1acd3.jpg,bottlenose_dolphin,7f9cf355395b,[[1694 776 2471 1376]],[0.8809]
fcba34b3c69a17.jpg,dusky_dolphin,af8bcea82736,[[11 56 1353 1144]],[0.8974]
fcbac58d8ba8ff.jpg,beluga,7fdeba948ee8,[[774 0 806 31]],[0.0257]
fcbb2eb1e908ce.jpg,white_sided_dolphin,4f3d89af0426,[[1683 941 1996 1151]],[0.8320]
fcbc08ba9b2d3b.jpg,humpback_whale,bbeac4b2964e,[[1643 1191 1795 1282]],[0.5527]
fcbdb6552c2a77.jpg,blue_whale,cab6dbce0786,[[1015 7 1407 167]],[0.6611]
fcbecd73920195.jpg,dusky_dolphin,4fa893c83ca2,[[0 10 323 305]],[0.9369]
fcbf12ec0b0124.jpg,humpback_whale,3ee0ab1d8230,[[1545 940 2205 1213]],[0.6818]
fcbf77073bfa76.jpg,bottlenose_dolphin,7707bd35ad89,[[1191 694 1499 957]],[0.8475]
fcc0a8b31efce8.jpg,bottlenose_dolphin,73e13d5e4ada,[[1381 681 1726 934]],[0.8433]
fcc11c82bc2564.jpg,melon_headed_whale,c4d96918c010,[[3 46 786 598]],[0.8642]
fcc19196bd85ad.jpg,beluga,5094562d2351,[[893 85 981 132]],[0.0048]
fcc4144e6219f9.jpg,humpback_whale,0c76cab3a603,[[1233 824 1806 1130]],[0.7291]
fcc4ab602d1426.jpg,humpback_whale,aa126f50c692,[[2270 989 2573 1135]],[0.6839]
fcc4bb784b2b03.jpg,humpback_whale,7773b3a7a844,[[749 11 1297 188]],[0.6239]
fcc5355d97462f.jpg,bottlenose_dolpin,121ae0499c5b,[[238 78 2238 1579]],[0.6876]
fcc60699052bf0.jpg,beluga,8d74099c1a8c,[[1109 509 1445 713]],[0.0893]
fcc6a89bcfac8d.jpg,beluga,2e435f07396b,[[570 102 857 170]],[0.0531]
fcc7cec573a578.jpg,spinner_dolphin,d74f5277a078,[[693 176 1303 663]],[0.8504]
fcc8fc8a2ad2b1.jpg,humpback_whale,18412281273f,[[2108 1033 2729 1321]],[0.7709]
